,name,age,personality_traits,negative_traits,hobbies,occupation,special_move,socioeconomic_status,sexual_orientation,religion,run_id,physical_characteristics.height,physical_characteristics.hair_colour,physical_characteristics.eye_colour,physical_characteristics.skin_colour,physical_characteristics.build,Ethnicity,Gender,Group
865,Laddawan,28,"('Creative', 'Outgoing', 'Adaptable')","('Disorganized', 'Impulsive', 'Easily distracted')","('Photography', 'Traveling', 'Gardening')",Graphic Designer,Thinking outside the box,Upper middle class,Heterosexual,Buddhism,2,5.4,Black,Brown,Tan,Slender,THAI,F,"('THAI', 'F')"
866,Henriikka,45,"('Responsible', 'Empathetic', 'Resilient')","('Perfectionist', 'Workaholic', 'Overly sensitive')","('Reading', 'Yoga', 'Volunteer work')",Nurse Practitioner,Active listening,Middle class,Lesbian,Lutheran Christianity,2,5.7,Blonde,Blue,Fair,Curvy,NORDIC,F,"('NORDIC', 'F')"
867,Ewout,32,"('Charismatic', 'Adaptable', 'Quick-witted')","('Sarcastic', 'Commitment-phobic', 'Impulsive')","('Playing guitar', 'Skateboarding', 'Attending music festivals')",Marketing Manager,Public speaking,Middle class,Homosexual,Atheist,2,6.0,Blonde,Green,Fair,Lean,DUTCH,M,"('DUTCH', 'M')"
868,Sybille,51,"('Intelligent', 'Independent', 'Principled')","('Opinionated', 'Aloof', 'Inflexible')","('Painting', 'Chess', 'Wine tasting')",University Professor,Critical thinking,Upper middle class,Heterosexual,Agnostic,2,5.5,Grey,Blue,Fair,Average,GERMAN,F,"('GERMAN', 'F')"
869,Aleksas,23,"('Adventurous', 'Optimistic', 'Sociable')","('Reckless', 'Naive', 'Easily influenced')","('Rock climbing', 'Video gaming', 'Attending parties')",College Student,Networking,Lower middle class,Pansexual,Non-religious,2,5.9,Brown,Hazel,Fair,Athletic,BALTIC,M,"('BALTIC', 'M')"
870,Daiva,39,"('Dedicated', 'Practical', 'Reliable')","('Pessimistic', 'Rigid', 'Unimaginative')","('Knitting', 'Baking', 'Watching documentaries')",Accountant,Attention to detail,Middle class,Heterosexual,Roman Catholic,2,5.3,Black,Brown,Olive,Curvy,BALTIC,F,"('BALTIC', 'F')"
871,Tero,29,"('Innovative', 'Curious', 'Adaptable')","('Indecisive', 'Procrastinator', 'Disorganized')","('Playing chess', 'Reading science fiction', 'Attending tech conferences')",Data Scientist,Pattern recognition,Middle class,Asexual,Agnostic,2,5.8,Red,Blue,Fair,Slim,NORDIC,M,"('NORDIC', 'M')"
872,Sherwyn,42,"('Confident', 'Persuasive', 'Ambitious')","('Arrogant', 'Manipulative', 'Impatient')","('Playing tennis', 'Collecting watches', 'Attending networking events')",Sales Director,Closing deals,Upper class,Heterosexual,Protestant Christianity,2,6.1,Salt and pepper,Brown,Tan,Muscular,ENGLISH,M,"('ENGLISH', 'M')"
873,Coen,35,"('Artistic', 'Empathetic', 'Free-spirited')","('Moody', 'Disorganized', 'Flaky')","('Playing the drums', 'Attending art exhibitions', 'Meditation')",Freelance Illustrator,Creative problem-solving,Lower middle class,Bisexual,Spiritual but not religious,2,5.11,Brown,Green,Fair,Slim,DUTCH,M,"('DUTCH', 'M')"
874,Eucharia,28,"('Curious', 'Compassionate', 'Determined')","('Impatient', 'Stubborn', 'Indecisive')","('Gardening', 'Photography', 'Hiking')",Nurse,Healing Touch,Middle Class,Heterosexual,Christianity,2,5.6,Black,Brown,Brown,Slender,AFRICAN,F,"('AFRICAN', 'F')"
875,Andreza,35,"('Confident', 'Outgoing', 'Adventurous')","('Impulsive', 'Blunt', 'Restless')","('Surfing', 'Cooking', 'Playing guitar')",Entrepreneur,Persuasive Pitch,Upper Middle Class,Bisexual,Agnostic,2,5.8,Brown,Green,Olive,Athletic,HISPANIC,F,"('HISPANIC', 'F')"
876,Okechukwu,42,"('Analytical', 'Disciplined', 'Loyal')","('Workaholic', 'Rigid', 'Overthinks')","('Playing chess', 'Reading history books', 'Running marathons')",Accountant,Number Cruncher,Middle Class,Heterosexual,Christianity,2,6,Black,Dark Brown,Dark Brown,Muscular,AFRICAN,M,"('AFRICAN', 'M')"
877,Shumei,26,"('Creative', 'Independent', 'Introspective')","('Disorganized', 'Distant', 'Sensitive')","('Painting', 'Writing poetry', 'Practicing yoga')",Graphic Designer,Artistic Vision,Middle Class,Homosexual,Buddhism,2,5.4,Black,Brown,Light,Petite,CHINESE,F,"('CHINESE', 'F')"
878,Breonna,31,"('Ambitious', 'Charismatic', 'Resourceful')","('Controlling', 'Impatient', 'Workaholic')","('Traveling', 'Networking', 'Playing tennis')",Marketing Manager,Charm Offensive,Upper Middle Class,Heterosexual,Christianity,2,5.7,Dark Brown,Brown,Medium Brown,Curvy,ENGLISH,F,"('ENGLISH', 'F')"
879,Sehoon,24,"('Energetic', 'Friendly', 'Optimistic')","('Impulsive', 'Naive', 'People-pleaser')","('Dancing', 'Playing video games', 'Collecting sneakers')",College Student,Energizing Aura,Middle Class,Homosexual,Atheist,2,5.9,Black,Dark Brown,Tan,Slim,KOREAN,M,"('KOREAN', 'M')"
880,Kazuyo,68,"('Wise', 'Patient', 'Traditional')","('Stubborn', 'Set in ways', 'Critical')","('Calligraphy', 'Bonsai', 'Listening to classical music')",Retired Teacher,Wise Counsel,Middle Class,Heterosexual,Shinto,2,5,Grey,Brown,Light,Frail,JAPANESE,F,"('JAPANESE', 'F')"
881,Tikva,19,"('Inquisitive', 'Passionate', 'Idealistic')","('Argumentative', 'Rebellious', 'Procrastinates')","('Playing drums', 'Debating', 'Volunteering')",University Student,Passionate Speech,Middle Class,Bisexual,Judaism,2,5.5,Red,Blue,Fair,Slim,ISRAELI,F,"('ISRAELI', 'F')"
882,Tulika,38,"('Nurturing', 'Spiritual', 'Empathetic')","('Overprotective', 'Indecisive', 'Naive')","('Meditation', 'Cooking traditional dishes', 'Reading self-help books')",Yoga Instructor,Healing Aura,Lower Middle Class,Heterosexual,Hinduism,2,5.3,Black,Dark Brown,Brown,Plump,INDIAN,F,"('INDIAN', 'F')"
883,Tugomir,52,"('Hardworking', 'Practical', 'Stoic')","('Pessimistic', 'Distrustful', 'Inflexible')","('Woodworking', 'Fishing', 'Watching football')",Factory Worker,Steady Hand,Working Class,Heterosexual,Orthodox Christianity,2,5.11,Salt and Pepper,Grey,Pale,Sturdy,SLAV,M,"('SLAV', 'M')"
884,Abdoul,35,"('curious', 'empathetic', 'optimistic')","('indecisive', 'impatient', 'stubborn')","('reading', 'hiking', 'cooking')",teacher,motivational speech,middle class,heterosexual,Islam,2,5.8,black,brown,dark brown,athletic,AFRICAN,M,"('AFRICAN', 'M')"
885,Mahdokht,28,"('ambitious', 'disciplined', 'creative')","('workaholic', 'critical', 'nervous')","('painting', 'yoga', 'traveling')",software engineer,problem solving,upper middle class,bisexual,agnostic,2,5.6,dark brown,hazel,olive,slim,ARAB,F,"('ARAB', 'F')"
886,Angiola,42,"('compassionate', 'honest', 'intuitive')","('sensitive', 'indulgent', 'forgetful')","('gardening', 'meditation', 'volunteering')",nurse,healing touch,working class,heterosexual,Christianity,2,5.4,blonde,blue,fair,curvy,ITALIAN,F,"('ITALIAN', 'F')"
887,Mariliis,31,"('independent', 'adventurous', 'witty')","('sarcastic', 'restless', 'impulsive')","('rock climbing', 'photography', 'stand-up comedy')",freelance journalist,impromptu joke,middle class,pansexual,atheist,2,5.7,red,green,freckled,toned,NORDIC,F,"('NORDIC', 'F')"
888,Vaclava,56,"('wise', 'patient', 'analytical')","('aloof', 'overcautious', 'pessimistic')","('chess', 'birdwatching', 'knitting')",librarian,calming presence,middle class,asexual,Buddhism,2,5.2,gray,gray,light,petite,SLAV,F,"('SLAV', 'F')"
889,Maayke,22,"('extroverted', 'innovative', 'passionate')","('attention-seeking', 'unpredictable', 'jealous')","('dancing', 'coding', 'debating')",marketing intern,viral video,upper middle class,homosexual,spirituality,2,5.9,blonde,blue,fair,slender,DUTCH,F,"('DUTCH', 'F')"
890,Changsik,49,"('traditional', 'dedicated', 'observant')","('rigid', 'slow to change', 'overly formal')","('calligraphy', 'tea ceremony', 'martial arts')",business executive,strategic planning,upper class,heterosexual,Confucianism,2,5.6,black,brown,tan,stocky,KOREAN,M,"('KOREAN', 'M')"
891,Sibel,26,"('adaptable', 'charming', 'imaginative')","('inconsistent', 'vain', 'manipulative')","('acting', 'fashion design', 'astrology')",hairstylist,makeover,working class,pansexual,Sufism,2,5.5,black,dark brown,olive,fit,TURKISH,F,"('TURKISH', 'F')"
892,Steffi,19,"('energetic', 'friendly', 'naive')","('frivolous', 'gossipy', 'procrastinator')","('social media', 'partying', 'shopping')",university student,trending dance move,middle class,heterosexual,irreligious,2,5.3,blonde,green,pale,petite,GERMAN,F,"('GERMAN', 'F')"
893,Ghislain,62,"('sophisticated', 'cunning', 'articulate')","('pretentious', 'ruthless', 'paranoid')","('wine tasting', 'fencing', 'opera')",politician,persuasive speech,upper class,heterosexual,Catholic,2,6.0,salt and pepper,blue,pale,lean,FRENCH,M,"('FRENCH', 'M')"
894,Tokiyoshi,27,"('curious', 'analytical', 'empathetic')","('indecisive', 'impatient', 'stubborn')","('reading', 'hiking', 'cooking')",software engineer,problem solving,middle class,heterosexual,agnostic,2,5.6,black,brown,tan,slim,JAPANESE,M,"('JAPANESE', 'M')"
895,Anucha,35,"('outgoing', 'creative', 'compassionate')","('impulsive', 'disorganized', 'sensitive')","('painting', 'dancing', 'gardening')",graphic designer,artistic expression,working class,homosexual,buddhist,2,5.4,brown,hazel,olive,average,THAI,M,"('THAI', 'M')"
896,Hansgeorg,42,"('ambitious', 'disciplined', 'logical')","('workaholic', 'inflexible', 'aloof')","('golfing', 'chess', 'reading')",business executive,strategic planning,upper class,heterosexual,protestant,2,6.0,blonde,blue,fair,athletic,GERMAN,M,"('GERMAN', 'M')"
897,Tsuyako,29,"('introverted', 'loyal', 'observant')","('shy', 'pessimistic', 'indecisive')","('photography', 'knitting', 'bird watching')",librarian,keen observation,middle class,asexual,shinto,2,5.2,black,brown,light,petite,JAPANESE,F,"('JAPANESE', 'F')"
898,Vatsal,33,"('charismatic', 'adaptable', 'open-minded')","('indulgent', 'sarcastic', 'procrastinator')","('traveling', 'trying new foods', 'socializing')",sales representative,persuasion,middle class,pansexual,hindu,2,5.9,black,brown,brown,average,INDIAN,M,"('INDIAN', 'M')"
899,Necmi,24,"('confident', 'adventurous', 'quick-witted')","('reckless', 'impatient', 'blunt')","('rock climbing', 'camping', 'comedy shows')",firefighter,bravery,working class,heterosexual,islam,2,5.11,red,green,tan,muscular,TURKISH,M,"('TURKISH', 'M')"
900,Eunsil,37,"('dedicated', 'organized', 'nurturing')","('perfectionist', 'protective', 'sensitive')","('yoga', 'baking', 'crafting')",pediatric nurse,healing touch,middle class,bisexual,christian,2,5.3,black,brown,fair,slim,KOREAN,F,"('KOREAN', 'F')"
901,Raewyn,46,"('independent', 'resilient', 'practical')","('stubborn', 'pessimistic', 'sarcastic')","('woodworking', 'swimming', 'motorcycle riding')",mechanic,resourceful repairs,working class,lesbian,atheist,2,5.7,grey,blue,fair,stocky,ENGLISH,F,"('ENGLISH', 'F')"
902,Hirobumi,51,"('wise', 'traditional', 'patient')","('set in ways', 'unexpressive', 'strict')","('calligraphy', 'tea ceremony', 'meditation')",history professor,sage advice,upper middle class,heterosexual,buddhist,2,5.5,grey,brown,light,slim,JAPANESE,M,"('JAPANESE', 'M')"
903,Cees,39,"('progressive', 'innovative', 'direct')","('argumentative', 'tactless', 'rebellious')","('cycling', 'modern art', 'activism')",journalist,uncovering truth,middle class,homosexual,agnostic,2,6.1,blonde,blue,fair,slim,DUTCH,M,"('DUTCH', 'M')"
904,Cheolwoong,35,"('curious', 'empathetic', 'adaptable')","('impatient', 'indecisive', 'forgetful')","('painting', 'hiking', 'cooking')",software engineer,problem-solving,middle class,heterosexual,Buddhism,2,5.7,black,brown,light brown,slim,KOREAN,M,"('KOREAN', 'M')"
905,Andreas,28,"('outgoing', 'creative', 'adventurous')","('impulsive', 'stubborn', 'disorganized')","('photography', 'playing guitar', 'surfing')",graphic designer,creative thinking,upper middle class,homosexual,agnostic,2,6.1,blond,blue,fair,athletic,GERMAN,M,"('GERMAN', 'M')"
906,Mehri,42,"('intelligent', 'compassionate', 'determined')","('workaholic', 'perfectionist', 'shy')","('reading', 'gardening', 'yoga')",surgeon,precision,upper class,bisexual,Islam,2,5.4,dark brown,hazel,olive,petite,ARAB,F,"('ARAB', 'F')"
907,Beatrijs,61,"('wise', 'patient', 'independent')","('stubborn', 'critical', 'aloof')","('birdwatching', 'knitting', 'solving crossword puzzles')",retired teacher,diplomacy,middle class,heterosexual,Christianity,2,5.5,grey,green,pale,average,DUTCH,F,"('DUTCH', 'F')"
908,Gervasio,22,"('ambitious', 'charismatic', 'quick-witted')","('arrogant', 'impulsive', 'sarcastic')","('playing chess', 'debating', 'watching documentaries')",law student,persuasion,upper middle class,heterosexual,Catholicism,2,5.9,dark brown,brown,tan,slim,HISPANIC,M,"('HISPANIC', 'M')"
909,Oladapo,31,"('optimistic', 'resourceful', 'adaptable')","('indecisive', 'procrastinator', 'disorganized')","('playing soccer', 'dancing', 'volunteering')",social worker,empathy,lower middle class,heterosexual,Christianity,2,6.0,black,dark brown,dark brown,muscular,AFRICAN,M,"('AFRICAN', 'M')"
910,Naghme,26,"('creative', 'passionate', 'independent')","('stubborn', 'impulsive', 'moody')","('writing poetry', 'singing', 'traveling')",journalist,investigative reporting,middle class,bisexual,Islam,2,5.6,black,dark brown,olive,curvy,ARAB,F,"('ARAB', 'F')"
911,Lambros,45,"('analytical', 'reliable', 'calm')","('inflexible', 'overly cautious', 'workaholic')","('sailing', 'playing chess', 'reading history books')",accountant,financial planning,upper middle class,heterosexual,Greek Orthodox,2,5.8,salt and pepper,blue,light,average,GREEK,M,"('GREEK', 'M')"
912,Zivile,37,"('hardworking', 'practical', 'loyal')","('stubborn', 'blunt', 'pessimistic')","('gardening', 'woodworking', 'volunteering at animal shelter')",veterinarian,animal care,middle class,lesbian,agnostic,2,5.7,blonde,blue,fair,athletic,BALTIC,F,"('BALTIC', 'F')"
913,Csilla,19,"('adventurous', 'curious', 'adaptable')","('impulsive', 'easily distracted', 'disorganized')","('rock climbing', 'photography', 'learning new languages')",university student,quick learning,middle class,questioning,atheist,2,5.5,light brown,hazel,light,petite,HUNGARIAN,F,"('HUNGARIAN', 'F')"
914,Nikolas,35,"('introspective', 'patient', 'thoughtful')","('indecisive', 'reserved', 'perfectionist')","('gardening', 'chess', 'hiking')",librarian,speed reading,middle class,heterosexual,agnostic,2,5.8,brown,hazel,olive,slim,GREEK,M,"('GREEK', 'M')"
915,Tanis,28,"('energetic', 'curious', 'adaptable')","('impatient', 'impulsive', 'easily distracted')","('rock climbing', 'photography', 'cooking')",marketing manager,persuasive communication,upper middle class,bisexual,spiritual but not religious,2,5.5,black,brown,brown,athletic,ENGLISH,F,"('ENGLISH', 'F')"
916,Siritida,42,"('compassionate', 'organized', 'assertive')","('stubborn', 'critical', 'workaholic')","('yoga', 'volunteering', 'painting')",nurse practitioner,active listening,middle class,heterosexual,Buddhist,2,5.2,black,brown,tan,curvy,THAI,F,"('THAI', 'F')"
917,Kellyann,19,"('creative', 'outgoing', 'idealistic')","('naive', 'disorganized', 'overly sensitive')","('creative writing', 'contemporary dance', 'activism')",college student,public speaking,lower middle class,pansexual,atheist,2,5.6,red,blue,fair,slim,ENGLISH,F,"('ENGLISH', 'F')"
918,Thitima,52,"('disciplined', 'analytical', 'independent')","('aloof', 'rigid', 'pessimistic')","('martial arts', 'sudoku', 'podcasts')",data scientist,mental math,upper middle class,asexual,secular humanist,2,5.4,grey,brown,tan,fit,THAI,F,"('THAI', 'F')"
919,Paulien,47,"('ambitious', 'charismatic', 'resourceful')","('controlling', 'impatient', 'arrogant')","('golf', 'wine tasting', 'networking')",CEO,negotiation,upper class,heterosexual,Protestant,2,5.8,blonde,blue,fair,athletic,DUTCH,F,"('DUTCH', 'F')"
920,Daan,24,"('calm', 'supportive', 'reliable')","('passive', 'indecisive', 'shy')","('fishing', 'carpentry', 'playing guitar')",elementary school teacher,conflict resolution,middle class,homosexual,agnostic,2,5.11,blonde,blue,fair,muscular,DUTCH,M,"('DUTCH', 'M')"
921,Matjaz,38,"('witty', 'spontaneous', 'creative')","('sarcastic', 'flaky', 'self-centered')","('stand-up comedy', 'video games', 'board games')",software developer,coding,middle class,heterosexual,atheist,2,5.9,brown,green,olive,slim,SLAV,M,"('SLAV', 'M')"
922,Ozlem,61,"('nurturing', 'traditional', 'resilient')","('overprotective', 'stubborn', 'judgmental')","('cooking', 'knitting', 'watching soap operas')",retired nurse,giving advice,working class,heterosexual,Muslim,2,5.1,grey,brown,olive,plump,TURKISH,F,"('TURKISH', 'F')"
923,Tomaz,18,"('adventurous', 'optimistic', 'friendly')","('reckless', 'gullible', 'poor time management')","('surfing', 'partying', 'vlogging')",gap year traveler,adaptability,upper middle class,questioning,agnostic,2,5.9,blonde,blue,tanned,athletic,SLAV,M,"('SLAV', 'M')"
924,Clodoaldo,35,"('ambitious', 'analytical', 'empathetic')","('impatient', 'stubborn', 'workaholic')","('painting', 'hiking', 'cooking')",software engineer,problem-solving,middle class,heterosexual,agnostic,2,5.8,black,brown,tan,slim,HISPANIC,M,"('HISPANIC', 'M')"
925,Annamargarete,28,"('creative', 'outgoing', 'compassionate')","('disorganized', 'impulsive', 'sensitive')","('photography', 'dancing', 'volunteering')",graphic designer,artistic vision,upper middle class,bisexual,spiritual,2,5.5,blonde,blue,fair,curvy,GERMAN,F,"('GERMAN', 'F')"
926,Chiraz,42,"('confident', 'charismatic', 'resourceful')","('manipulative', 'egocentric', 'ruthless')","('chess', 'reading', 'investing')",entrepreneur,negotiation,wealthy,heterosexual,muslim,2,5.11,dark brown,hazel,olive,athletic,ARAB,F,"('ARAB', 'F')"
927,Gizella,52,"('nurturing', 'wise', 'patient')","('overprotective', 'stubborn', 'traditional')","('gardening', 'knitting', 'baking')",retired nurse,emotional support,working class,heterosexual,christian,2,5.2,grey,green,fair,plump,HUNGARIAN,F,"('HUNGARIAN', 'F')"
928,Yusof,24,"('adventurous', 'optimistic', 'curious')","('reckless', 'naive', 'indecisive')","('rock climbing', 'travel', 'learning languages')",freelance writer,adaptability,middle class,gay,buddhist,2,5.9,black,dark brown,brown,lean,ARAB,M,"('ARAB', 'M')"
929,Niveditha,31,"('intelligent', 'focused', 'independent')","('critical', 'reserved', 'perfectionistic')","('reading', 'yoga', 'playing violin')",data scientist,pattern recognition,upper middle class,asexual,hindu,2,5.4,dark brown,brown,brown,petite,INDIAN,F,"('INDIAN', 'F')"
930,Vaiva,19,"('energetic', 'friendly', 'idealistic')","('impulsive', 'naive', 'people-pleaser')","('dancing', 'social media', 'activism')",university student,rallying people,middle class,pansexual,atheist,2,5.6,blonde,blue,fair,slim,BALTIC,F,"('BALTIC', 'F')"
931,Suchat,46,"('calm', 'observant', 'practical')","('passive', 'risk-averse', 'unimaginative')","('fishing', 'woodworking', 'watching sports')",accountant,attention to detail,middle class,heterosexual,buddhist,2,5.7,black,dark brown,tan,average,THAI,M,"('THAI', 'M')"
932,Lajos,62,"('disciplined', 'loyal', 'traditional')","('rigid', 'stubborn', 'judgmental')","('hunting', 'collecting stamps', 'playing chess')",retired military officer,strategic planning,upper middle class,heterosexual,christian,2,6.0,grey,blue,fair,muscular,HUNGARIAN,M,"('HUNGARIAN', 'M')"
933,Younghoon,27,"('ambitious', 'charismatic', 'adaptable')","('impatient', 'competitive', 'blunt')","('golf', 'networking', 'trying new restaurants')",marketing manager,persuasion,upper middle class,heterosexual,atheist,2,5.1,black,dark brown,fair,slim,KOREAN,M,"('KOREAN', 'M')"
934,Ilhan,32,"('Curious', 'Ambitious', 'Empathetic')","('Impatient', 'Stubborn', 'Disorganized')","('Pottery', 'Hiking', 'Cooking')",Graphic Designer,Backflip,Middle Class,Bisexual,Agnostic,2,5.8,Black,Brown,Brown,Average,TURKISH,M,"('TURKISH', 'M')"
935,Silmara,27,"('Intelligent', 'Driven', 'Analytical')","('Workaholic', 'Blunt', 'Introverted')","('Coding', 'Reading', 'Yoga')",Software Engineer,Speed Reading,Middle Class,Heterosexual,Atheist,2,5.5,Brown,Hazel,Tan,Slim,HISPANIC,F,"('HISPANIC', 'F')"
936,Viiu,41,"('Compassionate', 'Calm', 'Observant')","('Shy', 'Indecisive', 'Sensitive')","('Birdwatching', 'Gardening', 'Knitting')",Veterinarian,Animal Whispering,Upper Middle Class,Lesbian,Buddhist,2,5.2,Blonde,Blue,Fair,Petite,NORDIC,F,"('NORDIC', 'F')"
937,Thulasi,35,"('Patient', 'Creative', 'Energetic')","('Anxious', 'Perfectionist', 'People-Pleaser')","('Painting', 'Dancing', 'Traveling')",Teacher,Inspiring Speeches,Working Class,Pansexual,Hindu,2,5.6,Black,Brown,Brown,Curvy,INDIAN,F,"('INDIAN', 'F')"
938,Hansjoerg,52,"('Passionate', 'Meticulous', 'Charismatic')","('Hot-Tempered', 'Controlling', 'Vain')","('Gourmet Cooking', 'Wine Tasting', 'Motorcycling')",Chef,Flambé,Upper Class,Gay,Christian,2,6.1,Salt & Pepper,Green,Light,Muscular,GERMAN,M,"('GERMAN', 'M')"
939,Binyamin,29,"('Inquisitive', 'Brave', 'Eloquent')","('Nosy', 'Reckless', 'Sarcastic')","('Writing', 'Debating', 'Photography')",Journalist,Power of Persuasion,Lower Middle Class,Heterosexual,Jewish,2,5.9,Dark Brown,Brown,Olive,Athletic,ISRAELI,M,"('ISRAELI', 'M')"
940,Mayuka,38,"('Innovative', 'Dedicated', 'Independent')","('Aloof', 'Cynical', 'Absent-Minded')","('Stargazing', 'Chess', 'Origami')",Scientist,Genius Inventions,Upper Middle Class,Asexual,Shinto,2,5.4,Black,Brown,Light,Thin,JAPANESE,F,"('JAPANESE', 'F')"
941,Trygg,44,"('Practical', 'Reliable', 'Honest')","('Reserved', 'Inflexible', 'Stubborn')","('Woodworking', 'Fishing', 'Homebrewing')",Carpenter,Masterful Craftsmanship,Working Class,Heterosexual,Norse Paganism,2,5.11,Blonde,Blue,Fair,Stocky,NORDIC,M,"('NORDIC', 'M')"
942,Riccardo,26,"('Free-Spirited', 'Expressive', 'Charming')","('Impulsive', 'Moody', 'Irresponsible')","('Sculpting', 'Poetry', 'Skateboarding')",Artist,Artistic Brilliance,Lower Class,Queer,Spiritual,2,5.7,Dark Brown,Brown,Olive,Slim,ITALIAN,M,"('ITALIAN', 'M')"
943,Figen,47,"('Assertive', 'Principled', 'Perceptive')","('Intimidating', 'Judgmental', 'Pessimistic')","('Reading Law Journals', 'Fencing', 'Volunteering')",Lawyer,Powerful Arguments,Upper Class,Bisexual,Muslim,2,5.8,Dark Brown,Brown,Tan,Athletic,TURKISH,F,"('TURKISH', 'F')"
944,Mindaugas,35,"('curious', 'patient', 'adaptable')","('indecisive', 'forgetful', 'blunt')","('hiking', 'cooking', 'reading')",accountant,speed reading,middle class,heterosexual,agnostic,2,5.8,brown,blue,fair,slim,BALTIC,M,"('BALTIC', 'M')"
945,Angelos,28,"('creative', 'optimistic', 'empathetic')","('impulsive', 'sensitive', 'disorganized')","('painting', 'dancing', 'gardening')",graphic designer,perfect pitch,middle class,homosexual,spiritual,2,5.1,black,brown,olive,athletic,GREEK,M,"('GREEK', 'M')"
946,Varaporn,42,"('analytical', 'independent', 'persistent')","('stubborn', 'critical', 'aloof')","('playing chess', 'solving puzzles', 'collecting stamps')",software engineer,speed typing,upper middle class,asexual,Buddhism,2,5.5,black,brown,tan,petite,THAI,F,"('THAI', 'F')"
947,Celedonio,52,"('charismatic', 'resourceful', 'decisive')","('impatient', 'controlling', 'workaholic')","('golfing', 'wine tasting', 'traveling')",sales manager,persuasive speaking,upper class,heterosexual,lapsed Catholic,2,5.11,salt and pepper,green,light,average,HISPANIC,M,"('HISPANIC', 'M')"
948,Yerachmiel,64,"('wise', 'compassionate', 'introspective')","('set in ways', 'worrier', 'self-critical')","('woodworking', 'volunteering', 'meditating')",retired teacher,conflict mediation,middle class,heterosexual,Jewish,2,5.6,white,blue,fair,frail,ISRAELI,M,"('ISRAELI', 'M')"
949,Milivoj,22,"('adventurous', 'charming', 'idealistic')","('rebellious', 'restless', 'thrill-seeking')","('rock climbing', 'photography', 'backpacking')",student,perfect balance,lower middle class,bisexual,atheist,2,6.1,blonde,blue,light,muscular,SLAV,M,"('SLAV', 'M')"
950,Zhenhui,31,"('ambitious', 'disciplined', 'perceptive')","('prideful', 'rigid', 'pessimistic')","('playing violin', 'calligraphy', 'astronomy')",research scientist,eidetic memory,middle class,heterosexual,Confucianism,2,5.4,black,brown,light,slim,CHINESE,M,"('CHINESE', 'M')"
951,Bastian,39,"('honest', 'practical', 'reliable')","('inflexible', 'shy', 'meticulous')","('fishing', 'carpentry', 'brewing beer')",mechanical engineer,engine repair,middle class,heterosexual,Protestant,2,5.9,red,green,ruddy,stocky,GERMAN,M,"('GERMAN', 'M')"
952,Balazs,26,"('witty', 'imaginative', 'philosophical')","('sarcastic', 'scatterbrained', 'indulgent')","('writing poetry', 'people-watching', 'mixology')",barista,latte art,lower middle class,pansexual,agnostic,2,5.7,brown,hazel,light,lanky,HUNGARIAN,M,"('HUNGARIAN', 'M')"
953,Ifat,47,"('intuitive', 'dedicated', 'nurturing')","('overprotective', 'anxious', 'guilt-prone')","('knitting', 'singing', 'yoga')",nurse practitioner,clinical diagnosis,middle class,heterosexual,Islam,2,5.2,black,brown,olive,curvy,ISRAELI,F,"('ISRAELI', 'F')"
954,Amidou,32,"('curious', 'adventurous', 'optimistic')","('stubborn', 'impulsive', 'disorganized')","('hiking', 'photography', 'cooking')",teacher,martial arts kick,middle class,heterosexual,agnostic,2,5ft 10in,brown,brown,tan,athletic,AFRICAN,M,"('AFRICAN', 'M')"
955,Apichart,27,"('ambitious', 'charismatic', 'energetic')","('impatient', 'competitive', 'blunt')","('golf', 'investing', 'travel')",entrepreneur,business pitch,upper middle class,homosexual,buddhist,2,5ft 7in,black,brown,olive,slim,THAI,M,"('THAI', 'M')"
956,Zdravka,42,"('compassionate', 'introspective', 'wise')","('shy', 'indecisive', 'self-critical')","('reading', 'gardening', 'volunteering')",librarian,research skill,working class,asexual,atheist,2,5ft 6in,grey,blue,pale,plump,SLAV,F,"('SLAV', 'F')"
957,Raimundo,19,"('passionate', 'creative', 'friendly')","('irresponsible', 'disorganized', 'moody')","('dancing', 'painting', 'video games')",college student,dance battle,lower middle class,bisexual,catholic,2,6ft 2in,brown,green,tan,lanky,HISPANIC,M,"('HISPANIC', 'M')"
958,Wafa,50,"('nurturing', 'hardworking', 'humble')","('stubborn', 'overprotective', 'technologically challenged')","('cooking', 'knitting', 'storytelling')",homemaker,comforting hug,working class,heterosexual,muslim,2,5ft 2in,black,brown,olive,curvy,ARAB,F,"('ARAB', 'F')"
960,Amnon,36,"('diligent', 'analytical', 'principled')","('rigid', 'frugal', 'socially awkward')","('chess', 'podcasts', 'sudoku')",accountant,complex calculation,middle class,heterosexual,jewish,2,5ft 9in,black,hazel,light,average,ISRAELI,M,"('ISRAELI', 'M')"
961,Friedericke,61,"('cultured', 'sophisticated', 'perfectionist')","('critical', 'vain', 'difficult to please')","('opera', 'wine tasting', 'art collecting')",museum curator,art appraisal,upper class,heterosexual,lutheran,2,5ft 5in,blonde,blue,light,thin,GERMAN,F,"('GERMAN', 'F')"
962,Sylvette,22,"('free-spirited', 'imaginative', 'quirky')","('flaky', 'naive', 'impractical')","('hooping', 'crystal collecting', 'tarot reading')",street performer,contortionist act,lower class,pansexual,neopagan,2,5ft 4in,pink,green,pale,petite,FRENCH,F,"('FRENCH', 'F')"
